Spp,Fc,Sc,Dur,Fmax,Fmin,Fk,Tk,S1,BWDth,PkDur
Lasnoc,28.350066,1.756007,8.750499,41.382884,27.050032,30.927917,0.943851,-5.958303,14.332852,37.751905
Lasnoc,27.708611,1.655161,8.026387,42.75718,26.623108,30.986256,3.339642,-6.901749,16.134072,40.020989
Lasnoc,28.494375,2.255881,9.796499,52.98251,27.679227,35.966051,1.546142,-12.942142,25.303283,20.981565
Lasnoc,27.372347,1.235818,10.692109,43.445086,26.14666,30.777807,4.946432,-6.54652,17.298426,40.302048
Lasnoc,28.402827,2.891275,6.715867,52.59817,26.573089,32.502276,2.623991,-21.385246,26.025081,36.256365
Lasnoc,28.160356,2.005539,9.747552,47.508342,25.856486,33.094256,2.179583,-12.12873,21.651856,26.832375
Lasnoc,26.776361,1.317318,11.933299,42.328184,25.87986,29.594761,2.704937,-8.939789,16.448324,29.512916
Lasnoc,28.018456,1.372344,11.547285,41.020916,26.088183,30.295822,0.417845,-6.046253,14.932732,28.948442
Lasnoc,28.098365,2.862724,7.845498,52.737572,26.573928,35.77115,2.937024,-8.589197,26.163644,25.002253
Lasnoc,26.766223,1.924841,6.474848,41.864739,25.217158,30.604215,1.516839,-11.85999,16.647581,34.33071
Lasnoc,29.266837,2.218199,10.557073,50.928234,26.734559,36.063274,1.705509,-11.328019,24.193674,19.764258
Lasnoc,28.896796,4.483153,8.221961,68.457194,27.924835,40.383907,3.448184,-12.164053,40.532359,32.343594
Lasnoc,26.236989,2.092992,9.762333,51.329138,25.466388,30.610801,4.670584,-10.129431,25.862751,45.804932
Lasnoc,27.583637,2.743983,9.939873,59.501147,26.823707,36.337364,4.178761,-10.798955,32.67744,31.982856
Lasnoc,25.918984,1.876275,10.47366,50.017917,25.916653,32.62376,1.391155,-9.881572,24.101264,33.810006
Lasnoc,27.640751,1.791594,11.585197,45.486464,26.172875,31.439877,2.255223,-5.973884,19.313589,29.984572
Lasnoc,28.00442,1.995952,10.370679,46.098505,27.124533,32.540548,2.832706,-7.657185,18.973973,24.685558
Lasnoc,27.063003,2.741213,8.300442,54.74187,25.41097,34.464347,1.753659,-17.181854,29.3309,29.773481
Lasnoc,27.436961,2.227702,7.651317,49.309911,27.432922,32.215682,3.142023,-12.763736,21.876989,32.055484
Lasnoc,29.417194,2.744878,9.621456,49.573894,27.854609,37.873428,3.310235,-7.823776,21.719285,15.698232
Lasnoc,28.693698,1.762693,9.580608,52.170949,28.218804,31.886338,7.923848,-11.640222,23.952145,35.327735
Lasnoc,29.535443,3.737217,7.325289,56.231824,27.653977,37.766828,1.842602,-8.033059,28.577847,36.046773
Lasnoc,27.91634,2.07284,7.926562,49.070203,27.91523,31.278293,5.118422,-11.755947,21.154973,44.395519
Lasnoc,27.264244,2.543331,10.809711,51.226023,24.983465,33.696343,2.451399,-7.422184,26.242558,34.932074
Lasnoc,26.846816,3.225613,8.593375,59.481338,26.681905,35.219247,5.520224,-9.206156,32.799433,39.357704
Lasnoc,26.85768,2.357649,7.320935,50.487546,26.852667,31.926797,4.937319,-12.149942,23.634879,36.037717
Lasnoc,27.567128,2.834983,8.952931,51.116401,24.964902,30.385693,0.472101,-10.551632,26.151499,33.869823
Lasnoc,25.633025,1.668814,9.659199,43.662835,25.627737,28.899676,5.823126,-5.039657,18.035098,47.233993
Lasxan,32.71419,2.454602,9.03602,63.87458,32.297669,39.672732,2.629483,-20.35373,31.57691,25.166213
Lasxan,32.028409,2.29505,9.085517,63.869071,31.78619,39.68022,3.574409,-21.165884,32.082881,23.819421
Lasxan,34.786282,5.14337,5.606419,67.768946,33.280965,45.219374,0.88111,-23.050857,34.487981,24.715447
Lasxan,35.288331,4.117392,6.709672,69.100178,34.436641,44.310003,1.830961,-20.782062,34.663537,25.210759
Lasxan,35.571234,5.336231,4.801936,62.769877,33.830477,45.827067,1.24568,-17.915009,28.939401,23.906092
Lasxan,34.616384,5.000543,6.067127,70.780666,33.370538,44.434471,1.459576,-23.19089,37.410127,27.61034
Lasxan,34.633087,5.609992,5.549144,69.091797,32.798851,44.952155,1.694217,-24.395625,36.292947,26.526296
Lasxan,32.827094,5.940772,4.324205,59.056751,31.392593,42.895033,0.90623,-17.097278,27.664158,27.417165
Lasxan,34.337704,2.957735,7.269583,65.173913,34.125358,43.010591,3.652771,-26.182165,31.048555,22.489512
Lasxan,34.377864,6.852963,3.339767,56.162312,31.81658,41.351489,0.459748,-17.816212,24.345732,37.747125
Lasxan,35.184051,6.374633,5.314033,73.06338,33.59531,45.056128,1.413209,-25.299642,39.468069,30.151544
Lasxan,35.439928,5.751642,5.937475,74.976003,34.992046,45.508251,1.304347,-21.887851,39.983957,30.702622
Lasxan,30.705398,1.430629,13.720205,55.237672,30.646028,36.330754,5.039986,-7.291177,24.591644,39.838202
Lasxan,30.181261,1.713285,13.489042,57.661363,30.166372,37.354715,6.028903,-5.579947,27.494991,39.964415
Lasxan,31.444881,2.239956,11.662541,61.103628,31.432677,40.971119,4.36986,-6.171248,29.670952,35.396967
Lasxan,31.418595,2.787194,10.813233,65.197397,31.407314,46.242791,4.094931,-7.796701,33.790083,26.362724
Lasxan,32.250975,3.781512,8.488675,66.364247,32.036134,43.619866,2.768575,-9.893448,34.328114,38.495421
Lasxan,31.033131,1.745659,12.424007,56.065875,31.019595,35.819696,4.946402,-4.715491,25.046279,49.375553
Lasxan,32.611136,3.638029,9.191219,67.783866,32.585781,47.507736,7.044717,-8.147299,35.198084,31.467192
Lasxan,30.631896,4.031044,9.192939,67.570008,29.198767,47.840979,2.585375,-7.713878,38.37124,29.304351
Lasxan,31.07566,5.061982,6.859218,66.878547,30.112272,46.834097,1.867908,-11.596781,36.766275,33.18831
Lasxan,32.561879,4.452042,7.42088,69.135571,32.169805,48.726721,2.142785,-13.986144,36.965765,27.265863
Lasxan,30.443051,5.885123,5.311244,64.140142,30.38776,46.834318,1.853917,-13.800817,33.752382,30.147363
Lasxan,31.279884,7.92873,4.28293,63.569397,30.026849,40.955935,1.253727,-16.493049,33.542549,45.513641
Lasxan,34.457748,3.03635,5.822918,56.927741,34.457748,38.771054,1.978783,-19.814749,22.469994,38.454207
Lasxan,34.213861,3.973356,7.666329,63.859006,33.71816,43.449173,1.363326,-18.39405,30.140846,20.385989
Lasxan,35.46701,3.379473,6.053757,62.722423,35.453766,43.578346,1.901638,-18.325322,27.268656,24.967711
Lasxan,36.448759,5.453119,5.627912,64.446097,34.472142,44.780521,1.115927,-21.873373,29.973955,23.66852
Lasxan,35.293813,2.97607,5.96996,58.030905,35.29315,41.826903,1.349153,-17.615176,22.737755,27.116115
Lasxan,35.840485,3.936781,5.543359,62.350181,35.837689,43.070698,2.411831,-23.151641,26.512491,25.89366
Lasxan,35.445326,4.375147,4.482162,56.535752,33.819938,42.277377,2.508087,-18.061572,22.715814,32.614293
Lasxan,35.437527,3.461447,5.046255,58.77416,35.435899,41.852095,1.981081,-21.810436,23.338261,32.177292
Lasxan,35.795052,4.09711,4.609812,55.760585,35.637766,42.8116,1.462043,-14.641982,20.122819,28.386681
Lasxan,34.463978,3.273801,7.310671,66.8667,34.448495,43.034509,3.522593,-18.394708,32.418205,24.41082
Lasxan,35.34178,4.451002,5.349329,63.532516,35.34178,44.052233,1.759912,-18.811596,28.190736,26.544445
Lasxan,36.230158,3.505022,5.159534,56.499596,36.229734,41.890506,4.121729,-11.401509,20.269863,32.798128
Lasxan,35.668686,3.426615,4.89478,53.345276,34.834576,42.223155,2.180356,-7.580165,18.5107,26.02249
Lasxan,35.00321,3.118867,5.019665,54.533876,35.00321,38.594585,2.559488,-20.215451,19.530667,44.975928
Lasxan,35.350679,4.872102,4.675578,60.796823,35.350679,44.13522,1.66386,-19.412784,25.446144,24.977632
Lasxan,34.722743,3.39843,6.364288,61.641546,34.722712,43.683317,4.049471,-15.530493,26.918834,23.482183
Lasxan,35.024651,3.713181,5.505298,59.904994,35.024049,42.77604,2.374394,-19.43186,24.880946,25.436439
Lasxan,34.246847,2.896031,6.662374,59.600996,34.244498,42.541385,4.220222,-16.366491,25.356498,23.787867
Lasxan,33.564146,2.731313,7.531766,63.159038,33.533663,41.920646,6.113624,-18.535523,29.625376,23.415097
Lasxan,37.381272,5.57122,4.265754,62.547089,36.36027,44.042293,1.376724,-17.078149,26.186819,34.274657
Lasxan,37.405101,6.202028,3.968448,64.912879,37.321449,43.314929,1.890697,-21.959947,27.59143,41.755178
Lasxan,37.363945,6.142165,4.026927,67.736683,37.361858,43.66115,1.960516,-28.908364,30.374825,39.960797
Lasxan,37.143023,6.184796,5.2271,65.475821,36.963136,44.099591,2.010081,-22.696406,28.512684,28.962293
Lasxan,36.219228,6.347041,4.899608,72.40124,36.219228,46.242053,1.449232,-25.466089,36.182012,29.803253
Lasxan,33.777678,5.013798,5.293263,63.514456,33.640888,44.443767,1.887055,-14.177854,29.873568,30.276538
Lasxan,31.505316,5.194471,6.171578,66.440739,31.119074,44.606151,1.956605,-14.863049,35.321664,32.963099
Lasxan,33.777149,4.295648,6.786556,63.368082,32.339141,44.348611,1.821122,-12.433967,31.028941,25.989046
Lasxan,34.926363,5.370207,4.751282,59.329655,33.422407,44.294461,1.265372,-13.589175,25.907248,25.68343
Lasxan,34.155885,5.186413,4.827562,62.971322,34.11813,43.744007,2.710385,-18.879395,28.853192,29.857301
Lasxan,34.23788,4.781863,5.245225,62.888437,34.012222,44.010302,2.620142,-11.949041,28.876215,27.446966
Lasxan,34.665876,5.734918,4.938117,65.350576,34.582442,44.159453,1.415325,-18.152631,30.768134,31.397851
Lasxan,33.344254,5.657032,4.495318,60.668248,33.343057,41.63777,1.505797,-13.074964,27.325191,36.886831
Lasxan,33.714062,6.792175,4.771948,65.357974,32.455038,45.362398,1.15451,-18.78047,32.902936,29.843752
Lasxan,34.290006,5.303501,5.152769,64.176645,34.114986,44.856547,3.11461,-13.459643,30.061659,29.310171
Lasxan,33.633096,5.339146,5.606843,65.720754,32.769051,44.292873,3.691183,-15.75541,32.951703,33.816077
Lasxan,33.754702,5.442335,4.304917,59.666539,33.434016,40.277943,1.776183,-15.145353,26.232523,41.817974
Lasxan,34.021219,4.341528,4.924588,59.523016,33.359681,41.289062,1.826332,-18.863063,26.163335,31.450289
Lasxan,34.284692,4.239223,5.314937,62.071589,34.281283,41.531972,1.644912,-21.026821,27.790305,34.524564
Lasxan,33.783568,4.245633,4.698735,56.339259,32.868804,39.440809,1.642644,-15.7891,23.470456,38.30967
Lasxan,35.487828,4.572257,4.680135,59.214443,35.25856,43.403075,2.398603,-13.535922,23.955883,30.022029
Lasxan,35.020695,6.571424,5.128121,71.250023,34.394821,45.112764,1.009123,-24.941709,36.855202,31.939965
Lasxan,35.166182,6.880975,4.93199,72.049272,34.304455,47.696059,1.191867,-17.707933,37.744817,28.101439
Lasxan,35.247307,6.397955,4.296991,61.920108,34.562542,45.114173,2.215072,-10.289157,27.357566,28.022152
Lasxan,34.502622,5.418268,4.991127,64.105628,34.322691,43.574673,3.027394,-16.379289,29.782937,32.037902
Lasxan,35.128185,5.800491,5.264913,71.403507,35.026772,44.78123,2.440181,-23.546034,36.376736,32.876348
Lasxan,34.46777,6.074363,4.934564,64.036789,33.081186,44.080425,1.240575,-19.075605,30.955603,28.379053
Lasxan,34.069807,7.798913,4.604656,67.480076,31.789775,43.195181,0.950902,-23.242622,35.690301,37.235218
Lasxan,34.216005,7.30579,3.369256,57.650745,33.137306,42.442009,1.068502,-11.263631,24.513439,39.514288
Lasxan,31.53902,5.980834,4.785357,62.329737,30.651691,40.761672,2.122955,-17.016818,31.678047,42.283191
Lasxan,35.028827,9.257425,3.493364,66.726767,33.703295,50.225617,1.183078,-19.563877,33.023473,29.896518
Lasxan,34.232555,8.473274,3.687994,66.399783,34.229731,46.58296,1.174104,-26.330516,32.170052,30.088884
Lasxan,34.734351,9.153717,3.590561,66.379977,32.227196,46.067201,1.888419,-26.475396,34.15278,32.527667
Lasxan,34.518479,8.909284,3.449123,65.705223,32.996315,45.365485,1.861066,-25.44386,32.708908,35.987141
Lasxan,34.925098,10.569236,3.134445,65.959874,32.182204,47.206833,1.50462,-25.167143,33.77767,33.275924
Lasxan,27.742467,10.776122,3.142257,62.701574,26.551807,39.218808,1.553123,-29.333888,36.149768,40.684839
Lasxan,32.815422,10.877199,3.031539,64.241641,30.733337,44.947301,1.582407,-19.627211,33.508304,39.262252
Lasxan,31.359664,13.682104,2.345063,62.69857,28.609557,43.613755,0.579483,-31.025149,34.089013,37.546379
Lasxan,32.952205,10.015879,3.095851,65.390077,31.564458,45.816991,0.939676,-24.967953,33.825619,35.392828
Lasxan,32.439649,16.987674,2.123031,68.913242,31.186476,48.171943,0.780783,-32.665797,37.726765,34.610179
Lasxan,32.844223,3.824134,5.585093,59.818741,32.833743,41.607333,2.311256,-16.674032,26.984998,27.027142
Lasxan,32.279989,5.532228,4.685117,57.374188,29.529289,39.372732,3.208929,-13.241885,27.844899,38.511685
Lasxan,33.992892,4.870564,4.133466,55.423607,33.527024,42.614674,1.27045,-15.285123,21.896582,25.542263
Lasxan,31.661256,3.884708,5.175058,55.454346,31.661256,41.696685,1.678616,-12.159662,23.79309,25.333574
Lasxan,31.443513,8.048906,3.6467,63.343424,30.892664,42.794991,1.434772,-22.602766,32.45076,32.565103
Lasxan,33.809779,4.435389,5.076701,56.645233,32.06853,42.821489,1.755555,-15.798143,24.576704,22.235678
Lasxan,32.847205,4.469378,4.65537,56.53985,31.678559,41.68529,2.071143,-16.490028,24.861291,26.55251
Lasxan,33.115924,4.955673,4.136657,55.340084,33.098247,38.486401,3.092965,-11.419976,22.241837,46.03534
Lasxan,30.411499,5.271121,5.016211,61.769924,30.411499,40.040563,2.300301,-19.084142,31.358425,36.336804
Lasxan,33.976007,6.556171,4.334609,63.071301,32.768791,43.790684,1.540421,-19.511734,30.302509,29.877385
Lasxan,34.242346,3.869026,5.509174,58.462805,33.967977,42.327671,2.027999,-19.316017,24.494827,24.124839
Lasxan,33.873196,2.545499,6.7755,55.352744,33.871159,41.191968,4.508148,-11.134123,21.481585,23.214938
Lasxan,34.630192,4.978314,4.938465,62.728418,34.594641,41.886376,2.183153,-20.347135,28.133778,35.812619
Lasxan,33.796074,4.45386,5.295369,62.842358,33.70509,40.907953,2.944046,-19.749393,29.137268,35.795564
Lasxan,35.259765,6.629748,4.23646,63.776515,35.259765,42.44972,1.627853,-19.281187,28.516749,37.866483
Lasxan,31.170395,7.959595,3.76161,62.916165,30.246886,41.531225,1.48217,-22.958192,32.669279,36.332705
Lasxan,28.749923,12.642882,2.280259,54.719054,26.725179,37.418405,0.664822,-21.870681,27.993874,44.142438
Lepyer,39.584721,6.250223,6.621703,71.740799,31.722453,51.498702,1.627158,-6.623784,40.018346,34.613711
Lepyer,39.503447,6.521402,6.199414,71.999012,32.683451,51.259856,1.407158,-5.485064,39.315561,38.135889
Lepyer,39.977335,6.826981,6.062847,72.427738,32.75704,51.610662,1.500361,-6.832488,39.670697,37.535891
Lepyer,40.202165,6.900604,6.294602,73.682034,33.103317,49.888683,1.445248,-5.97086,40.578717,45.664291
Lepyer,43.958597,7.268939,5.841102,78.193658,39.668914,52.49844,2.548269,-2.452564,38.524743,59.440013
Lepyer,46.871358,9.575428,4.353775,85.062821,46.491211,53.77661,1.61578,-9.319061,38.57161,74.375594
Lepyer,39.333734,7.134363,5.573261,80.846665,39.206214,57.376674,2.933962,-9.00284,41.640451,36.577388
Lepyer,43.855598,7.81913,5.769028,80.317527,39.104746,52.636778,2.212084,-3.68214,41.212781,55.545841
Lepyer,38.958293,7.463215,5.324031,79.294071,31.801948,59.786055,1.178365,-10.635175,47.492123,28.99955
Lepyer,46.290879,9.745596,4.479424,80.039372,36.656793,59.49603,0.109357,-8.316452,43.38258,37.600403
Lepyer,45.840435,8.837069,4.648885,78.541778,31.706462,60.733486,0.09126,-17.296143,46.835316,25.912316
Lepyer,45.7238,9.818306,5.11,84.380019,34.744113,57.078724,0.164426,-7.228141,49.635907,48.864229
Lepyer,38.297655,5.360869,6.432153,73.48019,32.780394,54.908758,1.680737,-17.464096,40.699796,27.952468
Lepyer,38.742962,6.575828,5.42628,73.648689,32.42372,55.822392,1.497793,-17.223402,41.224969,27.457527
Lepyer,39.002078,5.545114,5.176792,66.657929,32.113854,51.862199,1.451517,-10.358501,34.544075,36.273662
Lepyer,38.767805,6.396414,5.2578,70.608703,31.671592,51.440749,1.351318,-15.237946,38.937112,36.424608
Lepyer,43.607361,6.238131,6.28462,81.015468,31.572444,61.218934,0.182811,-10.707951,49.443025,25.470247
Lepyer,42.845216,6.396896,5.531687,78.543057,31.544915,57.854077,0.863634,-17.747388,46.998142,27.636157
Lepyer,42.071883,5.189005,4.996171,67.772504,31.206884,56.40599,2.107485,-14.304513,36.56562,22.25079
Lepyer,42.600154,6.96614,8.2104,85.006945,31.371975,53.549352,0.130068,-1.197845,53.897637,59.100667
Lepyer,46.304649,8.08145,4.529879,78.706318,39.025576,56.310077,2.10086,-20.384217,39.680742,35.493158
Lepyer,47.200869,9.997795,4.869497,87.285062,39.533343,59.23605,1.941685,-18.796301,47.751719,34.221412
Lepyer,46.600591,8.005812,4.512519,76.438432,39.236677,54.844718,2.010881,-20.333162,37.201756,35.58522
Lepyer,44.886945,8.858748,7.394265,87.988935,40.59307,53.537543,2.754508,-1.110367,48.397917,62.009182
Lepyer,41.72779,8.449085,5.282559,78.602063,35.220065,54.496145,2.559324,-9.792902,43.381998,41.460876
Lepyer,41.004324,7.27357,7.168113,82.097512,34.604867,53.06874,2.18706,-7.888696,47.492645,38.512374
Lepyer,41.355166,7.15211,7.221133,81.927659,34.692852,51.173442,1.968293,-5.282289,47.234807,48.554374
Lepyer,40.867282,6.609116,8.214085,80.87322,34.177307,49.663122,2.45398,-2.929091,46.695913,49.262568
Lepyer,37.518423,13.91909,4.006703,89.482275,35.672509,61.41042,1.821351,-11.730729,53.809766,43.61309
Lepyer,36.460585,13.245105,4.457826,89.052198,30.768716,65.484902,3.144841,-15.239011,58.283482,29.83268
Lepyer,29.933689,14.116159,4.623329,93.316091,29.878301,59.68651,2.399721,-17.022976,63.437789,38.624681
Lepyer,39.759368,12.932537,4.859614,89.475401,33.541839,59.880363,1.874736,-8.970624,55.933561,41.196827
Lepyer,30.102346,6.033614,6.235277,65.625587,23.715779,46.751142,1.714933,-17.625913,41.909808,20.766246
Lepyer,28.921909,7.236669,6.023376,71.805317,26.309305,46.399124,1.781588,-8.065102,45.496011,34.725401
Lepyer,30.451173,5.858713,4.956782,62.241752,27.41504,45.516375,1.501911,-21.314927,34.826712,25.813461
Lepyer,23.616285,4.867899,5.637876,55.512742,23.456954,46.513216,2.892605,-16.014217,32.055788,12.574511
Lepyer,39.31057,6.741186,5.084838,80.442596,37.216269,60.542233,3.591114,-24.177082,43.226326,25.785504
Lepyer,47.72703,9.66921,5.864865,90.986735,38.428895,64.242245,0.384868,-10.546252,52.55784,27.556603
Lepyer,45.168562,10.777879,5.242153,95.345581,39.262956,65.027854,2.393323,-11.944553,56.082625,28.874182
Lepyer,49.176299,14.865173,4.154143,96.529275,40.387696,66.712694,1.481479,-17.532206,56.141579,30.920363
Lepyer,39.608301,6.671024,5.442921,73.262303,32.274041,54.494841,1.389439,-18.362272,40.988262,26.119909
Lepyer,40.084376,6.974091,5.289339,72.068466,32.411928,54.271295,1.494275,-19.409758,39.656537,24.185936
Lepyer,39.379569,7.690683,5.359985,79.995663,33.066813,55.407823,1.332056,-26.123549,46.928851,28.519968
Lepyer,38.960984,6.55083,5.741349,73.98016,32.540137,53.952042,1.752319,-18.034783,41.440023,25.623521
Lepyer,43.406789,6.328501,8.691013,72.348982,31.251976,48.869026,0.962582,-0.938499,41.461227,52.661354
Lepyer,38.315712,5.755543,7.818485,76.371538,32.07509,50.311689,2.384334,-4.248183,44.296449,40.184708
Lepyer,38.767672,5.473429,7.766674,73.108969,31.425963,50.518013,2.239019,-2.622035,41.683006,36.67703
Lepyer,44.169448,6.828459,6.936399,75.354096,33.052664,51.391353,0.892268,-1.909658,42.301432,46.119705
Lepyer,39.036503,3.826038,7.197145,65.253463,32.287111,49.574732,2.569512,-12.752273,32.966352,28.54073
Lepyer,39.029684,4.003812,6.869985,64.796825,32.239625,49.575706,2.368697,-13.498908,32.557201,28.316009
Lepyer,39.167459,4.237598,6.875863,67.876195,33.005798,50.970256,2.517042,-16.106156,34.870397,29.115709
Lepyer,44.990458,5.273787,5.048712,65.606308,36.060592,51.309704,2.678744,-17.177173,29.545716,35.70144
Lepyer,34.188402,4.058673,8.822892,74.916302,32.353453,51.403237,3.484664,-16.997786,42.562848,27.354961
Lepyer,34.756801,4.384279,9.355998,82.55498,32.595634,53.253358,5.046456,-17.733535,49.959346,26.614771
Lepyer,40.341899,6.760408,8.560834,89.913974,33.923247,58.429796,2.333586,-16.934775,55.990726,25.083254
Lepyer,36.012827,6.150314,8.232176,90.448025,33.860529,57.273824,3.236816,-14.3286,56.587496,30.225459
Lepyer,39.211045,7.240277,5.31943,72.98447,31.670018,53.136026,1.756505,-16.593269,41.314452,25.373328
Lepyer,39.294198,6.91788,5.742531,75.5085,32.499441,53.893007,1.805095,-18.491784,43.009059,25.381453
Lepyer,39.336143,7.575594,6.172908,79.966607,32.199698,54.767905,1.972365,-13.470048,47.766909,26.283189
Lepyer,39.176929,7.577583,5.645931,77.213045,31.921006,54.373038,1.93015,-18.3791,45.292039,25.742805
Lepyer,31.638302,3.177346,7.254616,58.430209,31.594848,45.468961,2.775825,-7.942192,26.835361,33.126683
Lepyer,38.855076,4.827776,7.067132,70.269033,34.118527,52.668085,2.185654,-20.776897,36.150506,19.840467
Lepyer,39.993977,5.662236,6.922029,82.477826,34.968085,56.482134,2.552821,-22.320374,47.509741,22.868353
Lepyer,35.967691,4.780855,7.741091,77.703577,34.257359,54.193541,1.969719,-10.699405,43.446218,23.510037
Lepyer,32.992591,3.8366730000000002,8.135718,63.498533,28.359129,46.59587,2.259576,-15.055673,35.139404,25.474187
Lepyer,28.012235,3.439891,8.207944,60.730162,27.352945,43.669838,3.29438,-12.327024,33.377217,33.257345
Lepyer,29.361556,4.616488,7.711768,75.302528,29.278306,50.815557,5.051531,-24.403719,46.024222,24.808487
Lepyer,29.533442,4.840393,7.777328,76.571269,28.908279,51.759913,4.994153,-23.707453,47.66299,23.386016
Lepyer,38.357913,5.726268,5.775558,77.151929,36.547296,56.275973,3.404071,-23.42656,40.604632,27.152977
Lepyer,38.44002,6.221572,5.956219,80.449248,35.768261,55.782925,1.62227,-20.385316,44.680987,31.348019
Lepyer,37.983327,5.931549,6.118428,77.503414,33.529712,54.049029,3.687862,-21.773962,43.973701,31.117943
Lepyer,47.181237,15.140959,4.406987,98.599984,38.703803,60.331445,1.320727,-10.138567,59.896181,50.124653
Lepyer,46.320385,5.205581,7.516281,75.563361,37.927056,56.581061,-0.036325,-9.270745,37.636305,28.909712
Lepyer,37.802414,3.981567,8.141722,72.636262,33.104026,55.608565,2.543329,-7.449097,39.532237,23.916883
Lepyer,38.674403,3.878073,7.776563,70.33071,34.117751,54.946195,2.186325,-8.54907,36.212958,21.53873
Lepyer,37.728555,3.87494,7.143031,69.935353,37.25018,56.835917,2.202518,-10.569592,32.685173,19.323905
Lepyer,47.195726,17.826783,4.451241,96.380841,34.412074,52.232674,1.065373,-4.128715,61.968767,59.995027
Lepyer,46.316084,11.658299,6.282277,86.676113,38.232061,50.700333,0.49804,-0.570966,49.685247,67.661418
Lepyer,48.102691,19.969122,3.473309,92.962599,37.115056,58.445686,-0.036461,-12.96747,55.847544,43.039905
Lepyer,48.579497,7.94365,5.540705,83.558318,36.318063,69.32543,1.900999,-24.727628,47.240255,11.577565
Lepyer,48.275268,11.597381,6.284467,104.661872,37.631688,63.651746,1.82378,-6.596816,67.030184,49.210878
Lepyer,43.861302,7.09707,5.865237,83.693893,35.929029,61.750489,2.858893,-19.397307,47.764865,30.767199
Lepyer,51.835471,8.571732,8.812596,85.468978,41.050791,58.862863,1.603907,-1.335133,46.307965,58.696397
Lepyer,44.236657,6.512652,7.149895,81.733107,39.539773,58.959823,3.256726,-6.091471,42.193335,36.13814
Lepyer,50.355182,9.48177,7.102456,94.239943,41.619165,94.120334,1.571516,-0.367906,52.620778,4.093701
Lepyer,37.634112,5.012568,6.218417,71.932971,37.086206,57.158908,2.484759,-13.511091,34.846765,23.135987
Lepyer,41.684052,7.67963,5.879111,86.757951,36.828086,60.828093,2.137161,-22.447114,49.929865,29.191694
Lepyer,39.141302,6.406587,6.374613,88.586767,38.897843,61.693637,3.461164,-28.055572,49.688924,25.709099
Lepyer,47.879504,11.329176,7.05745,90.812098,37.913238,56.871989,1.557957,-0.951927,54.784514,66.398691
Lepyer,51.507267,10.244326,6.681953,90.24986,44.526803,54.304534,1.16942,-2.560529,47.295738,73.842409
Lepyer,46.985446,11.149645,6.23501,93.609617,43.109051,55.435915,1.958517,-0.698701,52.001362,73.347884
Lepyer,31.718636,6.136349,8.101538,78.96344,24.926406,50.679953,1.446953,-8.672834,54.037035,31.594861
Lepyer,31.904819,6.142663,7.526582,78.215337,25.035422,53.193634,1.412503,-12.021724,53.179915,25.112427
Lepyer,31.899432,6.524017,7.565265,79.677114,25.483022,51.231984,3.101893,-10.516914,54.194092,32.500547
Lepyer,34.701015,7.685747,5.222818,80.026468,34.643071,60.407786,3.478278,-16.600425,45.383397,22.614201
Lepyer,34.762609,6.986869,5.040561,76.333992,34.749374,57.921573,2.136583,-19.8889,41.584618,22.491519
Lepyer,34.444197,8.111691,5.782235,86.090316,34.191769,57.849744,3.59709,-11.845943,51.898548,30.857116
Lepyer,39.72598,9.114492,5.101629,86.884923,31.871511,61.707088,1.357891,-24.012648,55.013411,23.978106
Lepyer,39.883035,8.498413,4.940547,81.471962,32.543,59.045275,1.35523,-24.894287,48.928962,27.213855
Lepyer,40.036163,8.674168,4.981232,81.562525,32.32292,59.427354,2.482202,-24.506164,49.239606,23.805497
Maccal,52.041577,9.76271,2.705853,74.769965,48.012493,60.931038,1.452155,-25.51256,26.757472,29.496601
Maccal,49.173209,7.990122,2.880902,74.795208,48.215708,60.311905,1.832923,-25.592256,26.579501,28.73766
Maccal,49.612484,8.576348,2.673578,74.993611,48.553699,59.328903,1.582434,-30.033647,26.439912,32.547837
Maccal,50.682588,7.592583,3.005388,72.548465,48.086309,57.765097,1.776891,-21.169295,24.462157,37.764091
Maccal,51.11851,9.362065,2.816755,74.979865,46.891749,61.23018,1.02446,-27.774414,28.088116,25.307766
Maccal,49.279364,9.035493,2.911864,79.095899,47.293348,61.8091,1.85417,-33.000714,31.802551,27.510461
Maccal,49.246537,9.024913,2.558454,73.579983,47.606233,60.020274,1.766938,-26.285097,25.973749,31.6479
Maccal,47.268024,11.340606,2.103682,67.982313,43.727351,57.605864,0.532674,-19.166996,24.254962,27.029435
Maccal,49.610692,7.666585,3.374871,78.048944,47.219785,63.117248,1.958639,-23.297772,30.829158,26.743811
Maccal,49.550058,8.263569,3.304813,79.944873,46.302212,63.33601,2.146376,-28.866554,33.642661,26.721912
Maccal,55.235436,10.997325,3.003525,81.561697,46.73305,66.314374,1.586669,-36.926459,34.828647,18.786587
Maccal,48.529627,9.567475,2.935702,76.756038,43.542006,62.092777,1.639938,-25.198962,33.214032,26.075883
Maccal,53.389385,8.240842,3.434355,80.437393,47.590301,65.499447,0.896942,-26.241968,32.847092,27.063904
Maccal,54.195261,9.741564,2.939264,80.365022,47.874559,65.931634,0.810114,-27.27762,32.490462,26.859137
Maccal,53.092652,8.409394,3.523054,79.770961,47.166254,64.911681,1.395703,-23.758521000000002,32.604707,26.549741
Maccal,52.821578,8.704828,3.186983,78.705511,47.969639,65.243656,0.993019,-24.341923,30.735872,25.75183
