Spp,Fc,Sc,Dur,Fmax,Fmin,Fk,Tk,S1,BWDth,PkDur
NoID,36.006,37.68,3.482,39.596,34.247,37.436,1.168,-10.67,5.348999999999997,36.875358989086735
NoID,45.03100000000001,42.47,2.942,52.128,42.644,47.457,1.23,214.77,9.484000000000002,36.335825968728756
NoID,39.012,45.4,3.47,44.95,36.629,40.85,1.269,134.5,8.321000000000005,33.42939481268011
NoID,35.984,45.7,2.186,39.626,35.89,38.53,0.657,17.38,3.735999999999997,58.371454711802386
NoID,49.019,56.07,3.147,58.36600000000001,45.778,51.903,1.243,287.76,12.588000000000006,37.337146488719426
NoID,43.519,56.32,4.258,52.063,41.268,46.12300000000001,1.507,290.13,10.795000000000002,40.300610615312365
NoID,38.959,40.13,5.239,46.937,36.632,40.87300000000001,2.689,256.26,10.305,27.810650887573967
NoID,41.782,55.49,4.313,54.17,38.87,44.431,1.932,321.92,15.300000000000004,31.300718757245537
NoID,38.019,49.12,4.8260000000000005,46.457,36.458,40.205,2.338,240.33,9.999000000000002,32.49067550766681
NoID,39.902,44.91,3.88,50.593,38.003,41.895,1.919,332.52,12.590000000000005,31.6237113402062
NoID,41.69,54.96,4.687,52.835,38.607,44.07899999999999,1.999,247.22,14.228000000000002,32.686153189673554
NoID,41.838,49.05,4.141,50.68,39.866,44.375,1.489,177.68,10.814,38.92779521854625
NoID,37.749,38.29,5.1720000000000015,44.941,35.881,39.247,2.3040000000000003,230.3,9.060000000000002,26.991492652745546
NoID,36.592,43.06,4.964,43.862,34.736999999999995,38.531,2.16,220.37,9.125,32.93714746172441
NoID,35.59900000000001,37.62,5.954,46.635,33.855,37.447,3.227,256.38,12.78,29.156869331541824
NoID,28.762,12.26,6.121,31.997,28.117,29.291,3.525,101.73,3.8800000000000026,20.682894951805267
NoID,25.651,12.68,5.539,28.049,25.075,26.069000000000006,2.806,32.14,2.9739999999999998,27.640368297526628
NoID,38.808,45.98,4.4060000000000015,46.503,36.908,40.497,2.053,252.37,9.595,34.52110758057194
NoID,33.776,48.94,6.4620000000000015,42.28100000000001,31.159,36.086,3.249,75.28,11.122000000000005,30.284741566078626
NoID,37.556,50.61,5.959,49.286,35.43199999999999,40.182,2.766,158.62,13.854000000000005,34.73737204228898
NoID,24.936,9.18,8.88,28.814,24.354,25.137,4.75,132.27,4.460000000000001,19.4481981981982
NoID,23.949,6.36,4.756,25.563,23.633000000000006,24.257,2.6630000000000003,61.94,1.93,33.93608074011774
NoID,47.261,92.49,2.272,54.567,46.394,51.699,0.5660000000000001,249.03,8.173000000000002,65.84507042253522
NoID,31.371,39.73,4.537,36.113,30.096,32.663000000000004,2.137,123.87,6.017,29.73330394533833
NoID,48.062,79.54,2.238,53.94300000000001,46.694,52.434,0.403,236.96,7.2490000000000085,69.61572832886505
NoID,26.357,2.02,6.627000000000002,27.151,25.909,26.378,3.553,36.51,1.241999999999997,23.917307982495853
NoID,45.49800000000001,67.05,3.667,53.299,43.06399999999999,50.176,0.7609999999999999,174.0,10.235000000000008,56.203981456231254
NoID,36.46,46.67,4.549,42.646,35.403,38.53,2.823,168.87,7.243000000000002,28.863486480545177
NoID,47.739,56.83,3.474,59.411,46.57100000000001,50.412,1.903,312.45,12.839999999999995,31.63500287852619
NoID,50.538,45.27,3.261,62.839,46.867,53.31399999999999,1.38,419.99,15.972,36.185219257896364
NoID,48.633,74.76,3.325,62.687,45.374,51.503,1.528,379.33,17.313000000000002,30.436090225563913
NoID,46.784,54.35,3.233,55.63399999999999,44.091,49.647,1.29,244.67,11.542999999999992,36.86978038973089
NoID,49.28,64.84,2.89,58.93,47.035,51.848,1.258,290.41,11.895000000000005,36.193771626297575
NoID,50.99100000000001,82.79,2.6210000000000004,60.523,47.036,54.31800000000001,0.858,450.03,13.487000000000002,39.412438000763046
NoID,49.698,74.84,2.689,59.088,46.666,53.188,0.918,285.72,12.421999999999995,43.10152473038304
NoID,40.976000000000006,43.7,4.4110000000000005,52.091,38.296,43.097,1.854,271.4,13.795000000000002,32.146905463613685
NoID,40.26,53.04,4.501,48.549,38.654,43.346,2.122,254.13,9.894999999999996,35.94756720728727
NoID,36.648,56.1,5.528,46.874,34.385,38.949,2.4930000000000003,249.75,12.488999999999995,30.48118668596237
NoID,48.953,46.03,2.461,54.569,46.841,50.549,0.996,173.19,7.727999999999994,38.52092645266153
NoID,44.163,48.15,4.339,61.245,41.085,46.287,1.736,281.33,20.16,40.03226549896291
NoID,40.99800000000001,60.6,4.697,54.31399999999999,38.77,43.327,2.501,211.95,15.54399999999999,28.635299127102407
NoID,41.769,65.9,4.842,58.048,39.183,44.59,2.675,313.56,18.865,29.40933498554317
NoID,40.633,38.81,3.958,45.752,39.055,42.947,1.5759999999999998,176.71,6.6969999999999965,40.500252652854975
NoID,39.284,64.34,4.412,46.356,36.519,42.428,1.608,180.95,9.837000000000003,40.435176790571155
NoID,50.084,78.43,3.077,66.792,45.774,53.567,1.188,454.14,21.018000000000008,35.976600584985384
NoID,28.96,4.15,4.275,32.094,28.286,29.03,1.964,160.41,3.8080000000000034,31.48538011695907
NoID,39.795,39.02,4.7189999999999985,45.423,38.009,41.624,2.0980000000000003,193.22,7.4140000000000015,37.16889171434625
NoID,40.453,39.93,4.985,46.679,38.243,43.085,2.138,214.44,8.435999999999991,38.09428284854563
NoID,32.599000000000004,34.77,5.089,37.095,31.184,34.306999999999995,2.2030000000000003,107.53,5.910999999999998,33.13028099823147
NoID,37.997,50.32,4.524,45.227,35.75,40.786,1.994,223.83,9.476999999999997,34.21750663129973
NoID,39.092,45.44,4.301,45.38800000000001,36.778,41.44300000000001,2.188,270.62,8.610000000000008,33.82934201348524
NoID,49.962,61.09,2.7510000000000003,55.194,47.838,53.472,0.232,256.16,7.355999999999994,63.685932388222454
NoID,39.504,51.0,5.647,47.437,37.489,41.952,2.699,219.56,9.947999999999992,32.12325128386754
NoID,39.71,75.05,3.0,48.861,38.237,42.628,1.304,149.03,10.62400000000001,42.7
NoID,40.778,62.66,4.714,56.833,38.51300000000001,42.956,2.456,275.58,18.319999999999997,28.616885871871034
NoID,24.794,3.89,7.05,26.567,24.477,25.115,2.971,53.93,2.09,36.01418439716312
NoID,25.919,9.62,5.617000000000001,27.316,25.381,26.158,2.198,80.26,1.9349999999999987,26.82926829268292
NoID,36.444,69.68,4.668,41.896,34.536,39.265,1.452,179.99,7.3599999999999985,42.866323907455026
NoID,25.652,3.45,6.976,31.34,25.344,25.891,4.516,68.97,5.995999999999999,25.845756880733944
NoID,29.372,24.94,6.7639999999999985,32.118,28.778,30.472,3.86,59.06,3.34,26.330573625073928
NoID,24.012,14.54,6.4510000000000005,27.455,23.63,24.541,3.103,20.63,3.8249999999999993,33.436676484265995
NoID,43.831,59.0,4.6080000000000005,57.869,41.96,46.224,2.131,253.44,15.909,32.48697916666667
NoID,49.559,31.05,2.866,65.348,46.83600000000001,50.92100000000001,1.431,322.01,18.511999999999997,25.087229588276333
NoID,46.217,56.3,3.922,59.169,43.299,48.38399999999999,1.682,355.65,15.869999999999996,34.650688424273355
NoID,50.854,8.4,2.314,56.088,47.548,52.695,0.758,219.28,8.54,41.529818496110636
NoID,55.658,131.57,3.185,89.43700000000003,53.503,60.736,1.83,458.06,35.93400000000001,30.643642072213503
NoID,47.83600000000001,68.02,2.4330000000000003,53.213,45.349,51.824,0.33,153.44,7.864000000000003,63.9128647759967
NoID,45.621,76.26,4.052,61.966,42.746,48.675,1.987,243.12,19.22,28.899308983218173
NoID,47.45,83.32,4.056,72.878,44.359,50.209,2.338,280.61,28.519000000000005,24.679487179487182
NoID,47.833,65.45,2.643,53.914,46.662,51.233,0.722,204.61,7.251999999999995,61.82368520620506
NoID,45.88800000000001,50.29,4.1389999999999985,63.809,42.514,47.857,2.051,384.71,21.295,27.54288475477169
NoID,25.446,14.22,8.519,28.907,25.045,25.853,5.6179999999999986,99.85,3.8619999999999943,18.96936260124428
NoID,26.547,41.33,6.948,31.3,25.014,27.704,3.926,84.14,6.286000000000001,23.819804260218767
NoID,31.33,57.79,7.395,40.272,29.516,33.286,4.073,177.02,10.755999999999998,27.30223123732252
NoID,48.981,62.58,2.9210000000000003,57.56399999999999,46.798,52.28,1.122,287.16,10.765999999999993,45.66929133858267
NoID,25.784,8.19,7.791,27.249,25.394,26.069000000000006,3.688,41.4,1.8550000000000004,33.01245026312411
NoID,44.901,122.36,3.976,65.13600000000001,42.604,48.754,1.858,362.25,22.53200000000001,28.420523138832998
NoID,36.972,32.99,5.577000000000001,42.619,35.38800000000001,39.132,2.5580000000000003,130.62,7.230999999999994,34.283665052895806
NoID,40.694,42.26,3.861,44.58600000000001,38.732,42.43899999999999,2.162,54.44,5.854000000000006,23.07692307692308
NoID,38.734,55.39,4.809,50.476000000000006,37.228,40.347,1.7519999999999998,233.28,13.248000000000005,33.0214181742566
NoID,39.253,25.83,3.71,42.44600000000001,38.003,40.957,1.267,47.1,4.443000000000005,31.32075471698113
NoID,43.777,75.3,4.488,62.174,41.617,46.404,1.796,341.2,20.557,36.25222816399287
NoID,40.39,52.74,5.21,54.644,38.282,42.701,2.6460000000000004,260.08,16.362000000000002,28.790786948176574
NoID,24.281,32.22,6.62,31.118,23.262,24.854,3.691,177.27,7.856000000000005,18.987915407854985
NoID,43.349,68.64,4.466,60.034,41.128,45.816,2.0,279.11,18.906,28.123600537393646
NoID,37.451,49.83,5.602,46.555,35.662,39.622,2.8510000000000004,241.57,10.892999999999999,29.400214209210986
NoID,27.097,18.33,5.789,29.943,26.588,27.634,2.559,96.04,3.3550000000000004,34.20279841077905
NoID,42.722,59.4,4.462,55.683,39.951,45.21,2.039,207.45,15.732000000000001,31.039892424921554
NoID,26.616,11.12,4.976,28.982,26.049,26.889,2.497,63.82,2.9330000000000003,27.57234726688102
NoID,38.996,44.95,3.238,43.815,37.94,41.727,0.8029999999999999,176.0,5.875,57.25756639901174
NoID,52.679,125.13,2.765,77.798,47.712,56.472,1.4280000000000002,175.83,30.08600000000001,27.088607594936704
NoID,36.654,59.06,5.1610000000000005,46.767,34.965,38.77,2.595,267.22,11.801999999999992,32.70683975973648
NoID,37.461,63.27,5.49,47.333,36.113,40.007,2.588,209.25,11.22,33.260473588342435
NoID,41.74800000000001,52.65,5.306,56.032,39.448,44.00899999999999,2.639,278.18,16.583999999999996,26.818695816057307
NoID,24.893,10.03,7.218,26.691,24.477,25.243,2.909,45.43,2.214000000000002,30.340814630091444
NoID,39.169,57.41,5.165,47.898,37.675,43.002,1.6980000000000002,236.9,10.223000000000006,48.65440464666021
NoID,43.842,46.49,4.627,55.007,41.316,46.322,1.871,259.75,13.690999999999995,35.68186730062675
NoID,26.068,10.4,3.612,26.843000000000004,25.981,26.354,1.284,62.39,0.8620000000000054,58.665559246954594
NoID,42.883,57.47,4.337,53.519,40.826,45.405,2.147,239.6,12.692999999999998,29.767120129121523
NoID,33.373000000000005,31.49,3.15,35.985,31.895,34.668,1.113,108.19,4.09,41.682539682539684
NoID,22.056,6.87,6.4670000000000005,22.954,21.662,22.216,2.947,34.38,1.2920000000000016,27.276944487397557
NoID,40.602,46.63,4.519,51.73,38.986,42.665,1.817,197.44,12.744000000000002,36.778048240761215
NoID,40.151,68.5,4.745,50.815,38.161,43.43899999999999,2.11,289.11,12.653999999999995,36.543730242360375
NoID,41.552,57.99,4.845,55.846,38.995,43.81399999999999,2.353,190.32,16.851000000000006,33.33333333333333
NoID,39.887,56.12,4.6080000000000005,52.317,38.148,42.382,1.963,234.15,14.168999999999995,36.00260416666666
NoID,42.976000000000006,55.91,4.864,56.50899999999999,40.48,45.594,2.171,316.74,16.028999999999996,33.10032894736843
NoID,44.875,80.01,4.9910000000000005,59.926,41.895,48.25899999999999,2.407,257.47,18.031,29.813664596273288
NoID,40.219,37.2,4.602,49.859,38.204,42.57,1.815,244.74,11.654999999999996,36.875271621034344
NoID,38.908,42.49,5.606,50.64,37.111,40.804,2.373,208.04,13.529000000000005,30.610060649304305
NoID,42.38800000000001,63.52,4.795,55.01,40.281,45.087,2.212,287.01,14.729000000000001,35.745568300312826
NoID,40.403,56.52,5.1,51.225,38.165,42.931,2.415,285.61,13.060000000000002,32.372549019607845
NoID,44.29,60.09,4.194,55.56399999999999,41.82100000000001,47.172,1.821,298.88,13.742999999999988,34.57319980925132
NoID,26.219,34.39,6.415,31.621,25.391,27.272,3.424,141.19,6.23,26.43803585346843
NoID,27.06,1.03,7.106,28.678,26.552,27.238000000000003,3.499,40.94,2.126000000000001,31.044188010132288
NoID,25.288,2.68,4.711,26.037,24.987,25.381,1.063,22.56,1.0500000000000007,47.71810655911696
NoID,25.605,12.79,6.05,27.958,25.116,26.002,2.748,39.22,2.8420000000000023,34.77685950413223
NoID,25.674,8.09,6.98,27.421,25.285,25.93,3.037,43.15,2.1359999999999992,30.27220630372493
NoID,36.233,57.96,3.426,41.275,34.748000000000005,39.667,0.591,98.38,6.526999999999994,57.93928779918273
NoID,25.137,8.17,6.079,26.91,24.664,25.545,2.036,103.18,2.2459999999999987,38.59187366343148
NoID,37.974,41.46,5.6320000000000014,46.81800000000001,36.38800000000001,40.047,2.262,157.89,10.43,36.27485795454545
NoID,48.83600000000001,82.69,2.389,55.09,44.65,52.728,0.388,253.12,10.440000000000003,42.77940560904144
NoID,17.721,4.73,5.352,18.53,17.464000000000002,17.884,2.121,31.3,1.065999999999999,34.304932735426
NoID,22.922,12.88,7.69,26.024,22.615,23.437,4.209,62.31,3.4090000000000025,27.308192457737327
NoID,48.082,72.11,2.502,55.398,45.114,50.197,1.044,265.75,10.284000000000006,32.53397282174261
NoID,21.313,36.46,5.862,25.315,20.495,22.517,2.583,82.58,4.82,34.237461617195486
NoID,39.085,55.16,5.1960000000000015,52.195,37.071,41.467,2.336,232.62,15.124000000000002,31.543494996150883
NoID,49.459,75.61,3.342,61.93899999999999,46.403,53.837,1.164,211.51,15.535999999999996,43.955715140634354
NoID,48.769,59.61,2.762,54.977,47.01600000000001,52.415,0.62,284.16,7.960999999999991,61.1875452570601
NoID,49.282,62.48,2.7,55.12,48.325,53.996,0.383,178.8,6.7949999999999955,77.99999999999999
NoID,49.231,64.87,3.41,59.583,46.463,53.41,1.148,260.07,13.119999999999996,45.3958944281525
NoID,48.128,66.79,2.237,55.36,47.414,51.434,0.8109999999999999,260.32,7.946000000000005,58.202950379973174
NoID,48.875,75.74,2.346,55.004,47.782,53.913,0.268,151.0,7.222000000000001,78.3461210571185
NoID,45.056,48.81,3.0210000000000004,53.037,43.00899999999999,46.969,1.367,215.87,10.028000000000006,31.28103277060575
NoID,49.235,71.61,3.092,59.661,46.393,53.192,1.061,284.64,13.267999999999999,43.693402328589904
NoID,47.365,86.92,2.7230000000000003,56.055,44.79,52.113,0.764,234.41,11.265,56.37164891663607
NoID,49.90600000000001,58.64,2.395,54.67100000000001,48.738,53.275,0.305,139.76,5.933000000000009,72.4008350730689
NoID,38.699,41.93,2.869,42.354,38.164,41.582,0.63,232.16,4.189999999999999,68.35134193098642
NoID,47.543,34.0,2.552,53.615,46.455,49.098,1.21,295.9,7.160000000000004,41.45768025078371
NoID,48.757,53.77,2.313,53.919,47.644,51.567,0.633,208.5,6.274999999999999,57.544314742758324
NoID,16.469,3.84,3.981,16.815,16.254,16.545,1.46,-4.99,0.5609999999999999,38.507912584777706
NoID,21.757,-1.11,6.9529999999999985,22.119,21.141,21.771,1.519,18.65,0.9780000000000016,37.65281173594131
NoID,48.662,33.63,2.971,55.076,46.058,51.93899999999999,0.7959999999999999,197.0,9.017999999999999,56.51295859979805
NoID,38.634,58.81,3.426,48.036,36.704,41.227,1.136,267.27,11.332,45.037945125510795
NoID,48.81100000000001,61.29,2.688,55.736,46.588,52.095,0.928,292.71,9.148000000000003,47.09821428571429
NoID,16.768,9.24,4.489,17.419,16.362000000000002,16.954,1.655,15.15,1.0569999999999986,31.075963466250833
NoID,49.32899999999999,71.28,2.8,59.17100000000001,45.552,52.9,0.867,379.25,13.619000000000007,43.57142857142857
NoID,22.25,7.2,6.912000000000001,22.99,22.027,22.429,3.275,0.9,0.9630000000000011,31.87210648148148
NoID,48.787,65.23,2.521,55.07100000000001,47.485,52.526,0.586,157.71,7.586000000000006,63.78421261404206
NoID,48.75100000000001,80.31,2.556,55.99100000000001,46.35,50.937,1.114,300.8,9.641000000000004,31.690140845070424
NoID,49.744,23.78,3.307,64.99,46.303,51.685,1.624,389.1,18.686999999999987,29.54339280314485
NoID,40.192,60.94,4.166,49.88,37.891,42.386,1.926,290.12,11.989000000000004,31.661065770523287
NoID,50.591,46.17,2.963,63.482,46.924,52.40600000000001,1.3969999999999998,395.53,16.558,26.729665879176522
NoID,51.316,108.96,2.252,58.776,48.051,56.902,0.25,309.49,10.725,59.4582593250444
NoID,29.277,25.6,6.7410000000000005,33.931999999999995,28.236,30.194000000000006,3.659,131.74,5.695999999999994,27.82969885773625
NoID,25.257,47.19,8.217,33.073,24.582,26.723000000000006,5.105,194.97,8.491000000000003,29.45113788487282
NoID,28.81,49.47,4.727,31.719,27.983,30.05,1.57,55.12,3.7360000000000007,36.51364501798181
NoID,26.553,20.66,7.532999999999999,32.236999999999995,26.055,27.245,5.067,125.3,6.181999999999995,21.054028939333588
NoID,45.692,63.68,3.137,51.64100000000001,44.369,48.812,1.044,151.41,7.272000000000006,46.79630219955372
NoID,45.677,64.82,3.362,55.05,44.824,49.98,1.166,264.98,10.226,57.07911957168352
NoID,24.239,9.34,6.646,26.759,23.855,24.537,4.184,52.82,2.904,22.58501354198013
NoID,47.743,75.81,2.481,54.453,46.097,52.39100000000001,0.461,137.5,8.356000000000002,66.94881096332124
NoID,46.925,81.55,3.159,55.794,45.238,52.006,0.821,248.59,10.555999999999996,61.00031655587213
NoID,46.682,60.56,3.009,54.096,45.316,49.542,1.252,132.1,8.780000000000001,43.96809571286143
NoID,44.953,72.74,2.524,51.12300000000001,43.877,48.978,0.643,224.53,7.246000000000008,63.15372424722663
NoID,47.062,75.8,2.463,53.37600000000001,45.339,50.827,0.768,136.75,8.037000000000006,58.14047909054
NoID,47.221,68.14,2.609,54.048,45.97,50.861,0.944,174.5,8.078000000000003,54.158681487159825
NoID,48.407,76.48,3.195,64.27199999999999,45.947,51.95399999999999,1.4269999999999998,249.4,18.325,40.3755868544601
NoID,48.703,81.61,2.946,58.673,46.94300000000001,53.045,0.97,287.19,11.729999999999995,52.24032586558044
NoID,47.54600000000001,75.09,3.019,56.18,46.13800000000001,52.31,0.878,232.37,10.041999999999994,59.29115601192449
NoID,47.857,79.89,3.099,57.333,46.09,52.066,1.14,289.51,11.242999999999995,49.177153920619546
NoID,48.477,59.7,3.325,57.3,46.493,52.697,0.978,227.95,10.806999999999995,54.16541353383458
NoID,48.416,66.06,3.23,58.31399999999999,46.174,52.464,1.042,251.67,12.139999999999993,49.3188854489164
NoID,48.733,54.14,3.141,55.903,47.698,52.896,0.856,173.82,8.204999999999998,63.06908627825533
NoID,48.764,51.37,3.685,56.3,47.775,53.274,0.9,234.8,8.524999999999999,65.1560379918589
NoID,16.457,-1.54,2.701,16.674,16.282,16.425,1.156,35.06,0.39199999999999946,39.355794150314686
NoID,49.122,86.01,3.27,66.281,46.243,52.161,1.625,443.05,20.038000000000004,27.46177370030581
NoID,40.764,40.92,2.794,45.525,39.864,43.736,0.5329999999999999,166.36,5.660999999999994,68.0744452397996
NoID,26.626,20.49,7.21,31.292,26.002,27.225,4.82,158.55,5.289999999999999,19.40360610263522
NoID,25.221,17.84,9.737,31.555,24.716,25.987,6.5779999999999985,149.44,6.839000000000002,25.028242785252147
NoID,47.51,64.42,2.861,55.077,46.019,51.481,0.777,207.73,9.058,57.88185948968893
NoID,47.732,60.18,2.749,54.591,46.325,51.288,0.8059999999999999,218.15,8.265999999999998,58.23935976718807
NoID,47.98,56.39,3.904,61.655,45.981,51.877,1.56,304.37,15.674000000000001,45.59426229508196
NoID,47.319,57.34,3.926,59.34,45.532,51.292,1.509,255.4,13.808000000000007,47.7585328578706
NoID,47.852,80.62,3.524,58.54,44.51300000000001,51.502,1.255,296.71,14.026999999999996,38.90465380249718
NoID,38.733,71.17,2.412,44.385,36.917,41.61600000000001,0.467,274.61,7.467999999999996,42.62023217247098
NoID,38.458,42.32,4.356,45.886,36.408,40.686,1.925,164.8,9.478000000000002,32.23140495867768
NoID,21.604,5.36,4.1560000000000015,22.103,21.183000000000003,21.768,0.913,21.44,0.9199999999999982,37.89701636188643
NoID,37.571,47.17,2.335,42.431,37.008,40.32,0.757,161.67,5.423000000000003,63.854389721627406
NoID,33.04,18.8,2.714,36.369,31.712,33.597,1.503,122.19,4.657,32.35077376565953
NoID,48.809,61.47,2.293,52.938,45.983,51.527,0.258,138.6,6.954999999999997,52.24596598342782
NoID,40.229,20.54,4.05,48.66,38.327,42.024,1.914,-37.37,10.332999999999998,31.28395061728395
NoID,29.69,44.59,3.282,35.744,29.321,31.335,1.604,181.46,6.423000000000003,39.94515539305301
NoID,26.335,14.47,5.182,28.898000000000003,25.723000000000006,26.689,2.688,36.08,3.1750000000000007,23.021999228097254
NoID,26.676,58.06,7.6389999999999985,34.365,25.024,28.255,4.417,172.05,9.341,30.92027752323603
NoID,26.137,14.65,4.589,28.106,25.831,26.731,2.1180000000000003,45.1,2.2749999999999986,40.88036609283067
NoID,39.081,43.46,3.708,44.433,38.391,41.694,1.379,204.79,6.0420000000000025,46.22437971952536
NoID,28.528,37.19,5.872999999999998,33.895,26.669,29.537,3.553,153.2,7.226000000000003,23.19087348884727
NoID,47.31399999999999,66.02,2.245,53.697,47.101000000000006,51.402,0.419,111.08,6.595999999999988,79.77728285077951
NoID,49.38800000000001,65.97,2.382,54.393,47.681,52.832,0.364,156.15,6.711999999999996,60.32745591939547
NoID,47.122,69.72,3.195,54.914,44.442,52.044,0.52,270.49,10.471999999999994,62.87949921752739
NoID,47.868,73.18,3.029,55.025,44.903,52.591,0.598,227.95,10.122,56.71838890723011
NoID,47.739,77.68,3.04,55.11,45.161,52.473,0.727,197.13,9.948999999999998,55.888157894736864
NoID,48.515,90.76,3.214,61.822,45.084,52.022,1.3530000000000002,420.49,16.738,31.860609831985048
NoID,48.56,66.62,3.4530000000000003,57.861,45.213,53.0,0.8809999999999999,245.69,12.648000000000005,52.76571097596295
NoID,46.864,72.04,2.622,54.041,44.785,50.583,0.721,251.81,9.256000000000009,50.53394355453851
NoID,48.28100000000001,73.2,3.239,58.907,45.707,52.397,1.161,214.88,13.199999999999996,45.94010497066996
NoID,48.24,66.87,2.874,55.673,46.225,52.35,0.772,199.53,9.448,54.8016701461378
NoID,46.045,71.84,2.805,53.307,44.357,50.161,0.8009999999999999,193.3,8.949999999999996,54.68805704099822
NoID,48.453,66.13,2.722,54.95399999999999,46.945,52.55,0.644,189.45,8.008999999999991,62.19691403379868
NoID,49.039,64.39,2.962,54.922,46.137,52.627,0.633,75.78,8.784999999999998,49.18973666441593
NoID,47.29,52.72,2.978,52.613,43.48,50.524,0.578,87.11,9.133000000000004,49.194089993284095
NoID,48.11,83.17,2.5810000000000004,55.209,46.407,54.337,0.15,176.23,8.802,81.36381247578456
NoID,29.691,45.8,3.063,32.424,29.252,32.056,1.064,81.12,3.1720000000000006,45.706823375775386
NoID,36.179,36.11,3.973,39.629,34.712,37.441,1.416,-73.84,4.917000000000002,35.263025421595756
NoID,30.132,17.08,6.73,30.682,29.774,30.361,2.789,5.96,0.9079999999999976,35.988112927191686
NoID,23.541,-0.79,5.305,23.94,23.263,23.592,1.895,37.09,0.6769999999999996,47.10650329877474
NoID,22.739,12.35,7.335,25.217,22.402,23.375,3.523,-17.74,2.8150000000000013,34.43762781186093
NoID,21.878,11.3,5.773,23.101,21.67,22.308000000000003,2.374,32.02,1.4309999999999974,40.620128182920475
NoID,46.81,74.96,2.421,53.731,46.117,50.69300000000001,0.6970000000000001,303.59,7.614000000000003,61.37959520859151
NoID,25.263,13.32,2.829,25.972,25.107,25.692,0.624,-21.02,0.8649999999999984,59.102156238953675
NoID,22.405,14.76,4.025,23.537,21.974,22.913,1.052,41.94,1.5629999999999988,49.888198757763966
NoID,21.635,-1.25,2.819,22.012,21.278,21.598000000000006,0.494,144.58,0.7339999999999947,42.10713018800993
NoID,30.173,-13.07,3.611,30.924,29.621,30.041,0.962,-63.85,1.3030000000000008,12.766546662974243
NoID,46.21,66.45,3.347,55.103,44.867,50.624,0.954,238.95,10.236000000000004,61.39826710487004
NoID,27.038,20.6,2.609,27.709,26.845,27.378,1.138,-18.41,0.8640000000000008,41.778459179762365
NoID,48.662,75.69,2.577,55.216,46.967,52.718,0.596,120.36,8.249000000000002,57.431121459060925
NoID,16.451,6.27,3.284,16.81,16.192999999999998,16.605999999999998,0.8059999999999999,20.58,0.6170000000000009,46.68087697929354
NoID,22.006,13.69,3.484,22.875,21.667,22.425,1.158,38.55,1.208000000000002,45.29276693455799
NoID,22.462,14.27,2.91,23.213,22.151,22.799,0.935,26.37,1.0620000000000012,46.5979381443299
NoID,48.577,77.04,2.38,55.315,46.398,52.87,0.482,286.6,8.916999999999994,60.58823529411765
NoID,27.845,43.44,7.086,37.255,25.658,29.17,3.66,200.64,11.597,27.547276319503247
NoID,46.916,72.25,2.733,53.481,45.853,52.746,0.187,145.98,7.627999999999999,85.80314672521041
NoID,48.945,118.1,2.613,60.049,45.036,53.83600000000001,0.89,359.3,15.012999999999998,41.370072713356286
NoID,49.471,68.39,2.342,54.959,48.574,53.57899999999999,0.393,243.22,6.384999999999998,71.05038428693425
NoID,48.326,90.01,2.577,56.168,46.499,54.215,0.3720000000000001,232.99,9.669000000000004,70.27551416375631
NoID,50.103,81.7,2.112,55.658,47.953,54.587,0.191,177.8,7.704999999999997,68.03977272727273
NoID,51.522,31.97,2.3080000000000003,55.78,47.606,53.73,0.36,164.63,8.174,43.934142114384755
NoID,49.697,87.34,2.499,55.19300000000001,47.267,53.752,0.374,105.11,7.926000000000008,61.62464985994398
NoID,49.13,73.28,2.917,56.984,47.188,53.837,0.6679999999999999,200.21,9.795999999999992,63.38704148097361
NoID,49.04600000000001,90.0,2.41,56.167,45.753,53.87300000000001,0.464,285.6,10.414,61.07883817427386
NoID,52.197,-1.28,2.227,55.591,47.966,53.00100000000001,0.517,25.07,7.625,29.681185451279745
NoID,29.43,25.68,6.84,32.524,28.507,30.708,2.45,71.21,4.017000000000003,38.46491228070175
NoID,29.85,28.53,4.627,32.144,29.308000000000003,31.177,2.061,100.59,2.8359999999999954,31.68359628268857
NoID,47.343,67.41,2.8710000000000004,53.785,46.203,52.227,0.42,252.66,7.581999999999994,76.314872866597
NoID,34.065,46.38,2.688,37.487,33.452,35.847,0.821,77.44,4.034999999999997,43.08035714285715
NoID,49.024,42.12,2.784,53.70399999999999,47.672,50.958,1.167,74.4,6.0319999999999965,36.06321839080459
NoID,35.163000000000004,37.39,2.317,37.465,33.329,36.423,0.302,220.4,4.136000000000003,63.18515321536471
NoID,47.62300000000001,78.49,3.23,59.719,45.639,51.966,1.314,356.29,14.079999999999998,44.055727554179576
NoID,24.029,12.33,6.8370000000000015,25.121,23.686,24.598000000000006,1.248,82.27,1.4349999999999987,51.39681146701769
NoID,43.515,65.79,2.556,48.78,43.19600000000001,46.117,1.056,266.74,5.583999999999996,46.674491392801244
NoID,29.949,19.79,5.8020000000000005,34.683,29.46,30.959,3.69,100.64,5.222999999999999,24.35367114788004
NoID,39.2,54.5,4.23,47.307,37.535,42.723,1.979,204.44,9.771999999999998,38.67612293144208
NoID,39.901,45.07,2.744,45.93600000000001,39.027,41.53,1.4069999999999998,197.73,6.909000000000006,39.50437317784258
NoID,42.803,69.07,2.628,49.423,40.747,46.457,0.7509999999999999,266.64,8.676000000000002,51.36986301369865
